"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"679","MAPRE1",-0.941516321079107,16.6049168793173,-4.82656935875787,3.05214457860108e-05,0.000110893018741777,1.20190349590633
"1598","MFSD10",-1.025698076507,14.3322101156477,-4.809306665749,3.21102524792807e-05,0.000116307181791312,1.1831617850996
"899","TST",0.768204580273028,18.5386424298266,4.80688267557963,3.23398243619705e-05,0.000116959058045286,1.15156181480495
"1954","TM9SF2",2.21183116363679,13.5337005161906,4.78495993483829,3.44914660919721e-05,0.00012435913921234,1.14558528518687
"101","VAT1",0.484341175576787,19.2066989166945,4.79704290299903,3.32885757603947e-05,0.000120205913695269,1.1331102605924
"1848","C3",-2.04470696891549,11.1283620245604,-4.75379522964857,3.77966843993373e-05,0.000135037245172178,1.08485766960883
"1817","OCIAD1",-1.21109417143168,13.6693050995362,-4.76123381086342,3.69803112418074e-05,0.000132926179738082,1.07640076753752
"1361","SURF4",-0.906266577650845,13.1780758439727,-4.73988846836395,3.93711545828358e-05,0.000140237435810161,1.04950021504418
"435","APEH",-0.622407220307497,16.0539581887152,-4.76420964838913,3.66586361481248e-05,0.000131971090133249,1.04115106821576
"1825","CRYZ",0.813632804540321,16.2138847138544,4.75600426955536,3.75523976980324e-05,0.00013436806338689,1.02622073512919
"1577","LGALS3",0.639685066326936,14.9680537030902,4.75722472332211,3.74181058842325e-05,0.000134295119748889,1.02520842422099
"1152","ST13",0.871163362270949,15.6002398900718,4.75662032631332,3.74845506786122e-05,0.000134329134498735,1.00793211089405
"1878","STXBP1",-0.823045777517285,14.5224011726569,-4.72716156885027,4.08689381962049e-05,0.00014491572370925,0.990177567365633
"2467","LPCAT1",1.14888687906781,14.0830386076489,4.73466464542646,3.99792283732983e-05,0.000142188567879695,0.980350827292545
"574","IARS2",1.15770235868857,16.2463385493796,4.74734292229196,3.85192718944535e-05,0.000137410655260396,0.973149723351594
"1884","TMED5",1.41153775764684,14.0577905487355,4.73249947128438,4.02339838460277e-05,0.000142879117332731,0.946170650555216
"923","SUCLG2",1.66689526157777,14.9956638637786,4.72392656872075,4.12585711350397e-05,0.000146077643748384,0.923503374220603
"965","RAB2B",-1.02733661756345,15.8420497023872,-4.71377831944161,4.25049026508603e-05,0.000150039761153785,0.902362376652842
"1249","SEL1L",0.923128686086142,14.7302178827034,4.72018153981495,4.17142333023008e-05,0.00014746950843602,0.902344767744065
"1837","ITGA1",-1.72307903548921,12.368088990345,-4.69626291791297,4.47443780560794e-05,0.0001572388129005,0.88970728202326
"1708","METTL7A",-0.769584564276188,14.7092569243388,-4.69494934571686,4.49169649114646e-05,0.000157376230700199,0.876457718993736
"2619","MFF",-1.83958575322694,12.1430501032653,-4.69675163570534,4.46803345078734e-05,0.0001572388129005,0.872891926226147
"1466","PSMA4",-0.846645860867267,14.0542826726202,-4.69540303017667,4.4857282059025e-05,0.000157376230700199,0.854614801006157
"618","PSMB1",0.761626030503116,16.7010865288061,4.69707324350611,4.46382392785975e-05,0.0001572388129005,0.845838192988012
"1705","SH3PXD2B",-0.496687883274477,16.0887670518397,-4.66996326174797,4.83282801202483e-05,0.000168826791886734,0.78514852862591
"1330","AC020765.6",0.667986260458387,17.1466128761054,4.67410995649145,4.7744885011267e-05,0.000167036259431109,0.773524113320937
"1541","EIF2A",-0.434762461066646,16.6417095966216,-4.66567459972916,4.89390745009072e-05,0.000170707600108194,0.748965865157599
"2167","FUCA2",2.06872950601789,11.9257206993048,4.58083842243651,6.27203930738108e-05,0.000211883505541613,0.744751041637898
"847","ATP6V1E1",0.659517824683495,17.0848813013578,4.65693105227897,5.02081132793197e-05,0.00017487552601571,0.71798010655047
"195","GFPT1",0.654691900625509,18.0662239292098,4.63872551767382,5.29559368297881e-05,0.00018390294410109,0.691866491261284
"935","H2AC17",1.00208852291236,16.5581092646306,4.64818899258234,5.15095003696409e-05,0.000179143660577601,0.685737874529325
"1087","VASP",0.551937872970155,17.7689346576762,4.63403088948478,5.36883297864159e-05,0.00018589879829129,0.683863836650223
"212","TPM3",-0.559349002050004,18.1835755692515,-4.63695335297405,5.3231236983506e-05,0.000184587142363393,0.683249825527488
"2581","SART3",-1.49469546523028,12.6119513235829,-4.59938877105195,5.9411641198539e-05,0.000203756773462694,0.646242740287819
"2821","SLC2A1",-1.45700072667867,12.6242268849712,-4.61294459984089,5.71035039451795e-05,0.000196856816232066,0.631021002322083
"1438","AGPS",0.571913152659748,16.9382431067326,4.6109923746,5.74303561426665e-05,0.000197406384525376,0.629231553842666
"371","MYL6",-0.339871007074272,20.5771221347259,-4.62418119274943,5.52576848783951e-05,0.000191052230122076,0.624671426631366
"662","EIF3M",0.774054151508301,16.9397537300177,4.61942241344162,5.60320829866893e-05,0.000193446049315686,0.61905779799984
"1572","ARMC9",0.91823223004219,14.0281828810994,4.59824553278492,5.96104673786611e-05,0.000204007956573125,0.599550571972548
"891","CHID1",1.58879896892405,13.4809290858851,4.59500571344029,6.01775027280487e-05,0.000205352462276033,0.596432365020759
"1597","STAU1",1.00276869053746,13.7931646861302,4.58784401257543,6.14499483836109e-05,0.000208487738544683,0.587820023466893
"285","NPM1",-0.47134517075322,19.3317697352293,-4.61184871427987,5.72867558191605e-05,0.000197200248498658,0.587178037827899
"1406","CBSL",1.95844959639578,12.8716745182529,4.59042507218204,6.09883241327323e-05,0.000207518713282803,0.585454380286904
"988","CAMK2B",1.20426618478945,14.5762305951852,4.58500318685875,6.19620273747475e-05,0.000209718174007904,0.567760756640403
"2597","GOLPH3L",-1.05479704202461,13.3366404795771,-4.58841719732893,6.13471363329536e-05,0.000208438829211966,0.563073907556944
"1704","KIF13A",1.2714496847436,14.5148740693888,4.592040504056,6.0701149859969e-05,0.000206840045332091,0.557412439532884
"1933","FAU",1.26657955449913,14.3470954182203,4.59761326744356,5.9720710256026e-05,0.000204089035918419,0.55549130608844
"459","COMT",0.455063818498578,17.630386358902,4.59916410775151,5.94506616379702e-05,0.000203756773462694,0.549604898310452
"1542","AP3S1",-0.770297435130864,13.6046831365786,-4.5666152598564,6.5380154683316e-05,0.000220237721061799,0.541497822141727
"1490","ARL3",-0.954028609582386,14.9457142211469,-4.58484598762593,6.19904865494102e-05,0.000209718174007904,0.505749979523264
"1259","POR",0.869034166291729,16.1070781467875,4.58027163807924,6.28243063819894e-05,0.000211930921958127,0.501556002749587
"2433","MYLK",-1.55128572266195,12.6145698370458,-4.55178442052457,6.82723233825456e-05,0.000229324983669576,0.466456702874943
"949","QDPR",1.0417960741781,15.6207549557017,4.55332915180302,6.79652791617768e-05,0.000228619298521355,0.424626268380778
"1651","S100B",1.42188152170741,13.4248932249059,4.52788980329742,7.3200192733391e-05,0.000244831282929555,0.408498035015809
"1733","LGMN",1.31190450537477,12.2613429362181,4.50014780454962,7.93636251044885e-05,0.000263948417484321,0.367487982702265
"1201","ACOT7",-1.19481551008659,16.6048841658436,-4.53422870253614,7.18596523740609e-05,0.000241031380224802,0.366942762238835
"544","ARPC2",0.416593507339301,17.7076254662656,4.5298188657543,7.27896431786155e-05,0.000243803946896556,0.364881583204818
"1977","TRAM1",0.553411244736095,15.2422305048739,4.52599970598456,7.36046683149258e-05,0.000245835421935687,0.348954822106263
"556","NAP1L4",-0.633008508723343,16.9644239068486,-4.51151596161819,7.67783140108554e-05,0.000256072509812726,0.302350037571399
"179","ITGA2",0.584133917571885,18.1470187498336,4.50986654083896,7.71481957033726e-05,0.000256942719588351,0.301226474526347
"2129","PTBP3",-1.3171183714218,13.4769730329258,-4.49119194328404,8.14607161869909e-05,0.000270541364463274,0.286068034914345
"751","ANXA11",-0.375115644053841,17.2781067095946,-4.48092666686258,8.3931777010769e-05,0.000278356019959765,0.265126676064021
"1827","VAC14",0.883391596438542,14.3690648669256,4.48021737564291,8.41052254017868e-05,0.000278539496485131,0.265116232688579
"2774","TRRAP",1.09018434405729,11.2388673683531,4.45707233465022,8.9963372729687e-05,0.000295450742195824,0.263366891752169
"1726","SEC11A",-1.50149837581215,12.900968580938,-4.47855038653999,8.45142612280867e-05,0.000279501582013784,0.249577089684037
"2958","WIPI1",-1.68918366108557,13.1143618279249,-4.46947111252039,8.67767934146783e-05,0.000286181369051485,0.232898445663809
"778","HIBADH",0.994349851215148,16.5122946493395,4.47380828923594,8.56886180786267e-05,0.000282988461385717,0.228264534770513
"1200","DHX29",-0.963515173212758,15.4883899000649,-4.4624253920851,8.85736735149678e-05,0.000291292499509476,0.208711530868299
"441","YBX1",-0.658344718744857,17.72908864232,-4.46279993922593,8.84772347848929e-05,0.000291292499509476,0.197271582396525
"2190","NUDT5",2.12758243077436,13.1762040725551,4.43838792289579,9.49847199504828e-05,0.000311074957837831,0.144117199181284
"2324","STXBP3",1.7577300686568,12.2964361037009,4.43850795388759,9.49515960255101e-05,0.000311074957837831,0.144098522045885
"2584","FRYL",1.04814609972058,12.7491703397117,4.42148984279474,9.97635073162831e-05,0.000325369779048126,0.0980807695946373
"478","RAB11B",-0.491319691251154,15.2264679693332,-4.42269046645989,9.94162832452165e-05,0.000324686420903352,0.0909406605440486
"213","DDX1",-0.52792229973593,17.8830984083179,-4.42743550864004,9.80556272410969e-05,0.000320686780907776,0.0699033429833493
"1738","GGH",-0.984752424902836,13.4604215401091,-4.41045546893334,0.000103011202548262,0.000335497811614367,0.0496845873192173
"975","AP1G1",1.02650842940919,14.0051493975983,4.3910799144989,0.000108968017793394,0.000354409084078376,-0.0101848382180716
"1432","RNF213",-0.694951401342241,15.0053779765291,-4.38868010173987,0.000109729051257054,0.000356392703669605,-0.0320788070473599
"1991","RPS27L",-0.871848926902941,13.3834031023946,-4.37205332783573,0.000115147557508782,0.000373477222291209,-0.0537945302888945
"1658","BPGM",1.07166539279359,14.7031210973218,4.36176714836842,0.000118630841801403,0.000382146892032389,-0.0773046661107859
"3387","GABARAP",-1.18876657360175,15.9341949420452,-4.3573607680157,0.000120154575046516,0.000386000664795211,-0.0847928161779317
"2025","EPN1",0.630179897767972,15.3846321564995,4.3708991969088,0.000115533314547482,0.000373990122724377,-0.0853615480010346
"379","PEBP1",0.381728865910287,18.5811883887036,4.37055897559963,0.000115647273008735,0.000373990122724377,-0.0924785015554654
"1228","HSBP1",-0.89812182857625,16.0126991009468,-4.36678881318645,0.00011691754076026,0.000377143038457856,-0.107324749615463
"1686","ACSF2",0.523811207927038,17.5632691425712,4.37015865037771,0.00011578150533876,0.000373990122724377,-0.110337736939726
"1804","PLCB3",0.843153978338688,15.7716150541509,4.3611854098322,0.000118830912004007,0.000382269154850542,-0.11502289754254
"1892","ANK2",2.00240184076572,12.6768718667636,4.32218707411984,0.000133028942496651,0.000426198704357478,-0.174574039308776
"1488","SF3B2",-1.24644344542595,14.1417249650787,-4.30829381961118,0.000138480228795775,0.000442461218835282,-0.203926687037558
"2275","MAT2B",0.70226431104183,17.7461016710165,4.32437528238366,0.000132189832093569,0.000424086563369571,-0.229682303924408
"297","LAMC1",0.871050685996625,16.0944489740743,4.30964390912346,0.000137940994254884,0.000441336315404363,-0.24280973679977
"1223","STX7",2.86764992991357,13.9996441739241,4.2911045737938,0.000145529743531469,0.000462478618931541,-0.279674704613154
"236","ALDH18A1",-0.63103898001526,17.5917625330935,-4.30001817165564,0.000141831194851354,0.00045255474622394,-0.281452017067779
"2329","MID1",1.33165539241756,14.6844778634604,4.29217854062082,0.000145079140196102,0.00046166884289124,-0.317232777043297
"956","ALDH1A3",0.636908910447649,15.6215656942959,4.29224083346366,0.000145053046198288,0.00046166884289124,-0.323217215147185
"1508","PSME3",0.98300933404273,15.317959043036,4.26991803584179,0.000154705740885713,0.000488348242313936,-0.34530807908727
"1881","TKFC",1.07832538094443,15.1038281942833,4.26601181073677,0.000156458607781194,0.000492435203408269,-0.348238419252719
"2814","',SEC61G
""2844",1.23740035005992,14.3614409246411,4.26030020171757,0.000159056821351074,0.000499408767970482,-0.37260465970482
"1147","PARP1",0.622785136678259,15.1086250565607,4.27150652055327,0.000153998465357773,0.000486767267176446,-0.374270728389408
"1549","SEC23B",1.37081530702902,15.4617523451021,4.27313113421121,0.000153278392529583,0.000485561304263064,-0.38087268384155
"986","SNX18",-0.992164039725381,16.2001115883166,-4.27469907329668,0.000152586579652753,0.000484251890741847,-0.382198416809698
"615","RPL7",0.502321595840944,18.5027558244135,4.27283135261594,0.000153411014281587,0.000485561304263064,-0.391866709016081
"361","EIF3L",0.841228239092449,16.8437316060303,4.26563888020368,0.000156626973094233,0.000492435203408269,-0.399956367767896
"372","ACTR1A",0.583473308347026,17.5845242950283,4.26625804459951,0.000156347539210817,0.000492435203408269,-0.403389939552408
"402","TUFM",0.574416371334615,17.8660675829595,4.25515526699469,0.000161433541322046,0.000506197194730565,-0.426551045774336
"1049","RHOC",-1.26533630322515,15.6695745579172,-4.24388626989605,0.000166761935707002,0.000521454230081941,-0.428096951879768
"319","EEF1G",0.370026367056643,19.682837469304,4.24657044450108,0.000165477286817437,0.000518187838400421,-0.445116947568107
"1650","NEU1",-0.855340827973674,15.0179618225024,-4.22828516660286,0.000174424997481596,0.000542604411690771,-0.447155749702295
"875","TMX3",0.689993231621225,16.500045405769,4.24346871627766,0.000166962656366355,0.000521454230081941,-0.459207199927456
"1762","H2BC5",-0.843830840580668,14.5759245285271,-4.23420218565016,0.000171478741895811,0.000534504494009274,-0.462540306469941
"2228","TMEM59",-0.505371067000992,15.1641415051266,-4.2141164437211,0.000181683644799884,0.000563406886067327,-0.480168035983742
"1767","H2BC7",-1.38259683510991,14.4235991839917,-4.23396776658833,0.000171594530095428,0.000534504494009274,-0.485289950727534
"978","H2AC4",1.10600506641813,14.0912497887413,4.21843880710723,0.000179438399464023,0.000557464750904039,-0.522967791928242
"515","ERO1A",1.07066187313887,16.4683064677494,4.21383854381946,0.000181828939905528,0.000563406886067327,-0.53910268686337
"286","EIF5A",0.408958208361623,18.8990022138398,4.2096577517827,0.000184028617247901,0.000569474382507283,-0.548408881988357
"292","MYH11",-0.763642501664731,15.7179369336067,-4.19906162728631,0.000189721381374827,0.000582503928752397,-0.549423132924328
"1124","H4C9",-0.526926973409866,17.0003163451418,-4.2012039707703,0.000188556632041239,0.00058043934510867,-0.553722307737132
"1471","UBE2K",-0.569309342672992,17.8955934143688,-4.2054804385455,0.000186252561568644,0.000574847565679139,-0.557837162194406
"1649","CD81",-0.68193214423332,15.2488400537151,-4.20911495318747,0.000184316114781808,0.000569616511999348,-0.559676335381743
"1032","TARDBP",-1.28896785311372,15.9455476881659,-4.20296106907897,0.000187606576568122,0.000578269683068801,-0.565678709764283
"2348","SARM1",0.860922758218458,14.4406928906746,4.20052614017939,0.000188924393560545,0.000580813194283917,-0.574833446993178
"1248","SH3GLB1",-0.383255227110286,16.9158712843175,-4.19339104899202,0.000192838567123388,0.000591304735080558,-0.576363232175474
"968","CYB5R1",0.75698108763095,15.3476581514382,4.18682778619468,0.000196509287797533,0.00060099727707728,-0.594755339210194
"131","TUBB6",-0.514949801374852,18.5564655665319,-4.18845949376472,0.000195590345118109,0.000598963680244806,-0.603030960092965
"1889","KRT6B",1.0639418217333,14.6852929319734,4.18447366301704,0.000197842552284962,0.000604291111771945,-0.618584032707156
"947","DDAH2",-0.536879191730088,16.7924444664718,-4.17681166291475,0.000202243723706906,0.000616137855944296,-0.623850041151556
"2937","FRMD8",2.22496648819437,12.8497361454842,4.09658126722767,0.000254502243864408,0.00075676707570274,-0.627756138299524
"633","PCBP2",0.631357272068297,17.5836110509785,4.17890742375309,0.00020103042775895,0.000613233827497549,-0.650530473730607
"1967","CROT",-1.28992852225809,14.6469636070273,-4.16567362890486,0.000208813437604381,0.000635331723704684,-0.65753877633382
"1384","FYCO1",0.509930544937234,16.7600784358148,4.15317755726759,0.000216433609784712,0.000655135368257191,-0.666122447911978
"263","EIF4G1",-0.593776064727691,18.2549683274039,-4.14363904888788,0.000222433206839313,0.00066900191546824,-0.684174939740649
"1780","DHRS7",-1.01602811421039,12.941565106079,-4.14193032407168,0.000223525067769329,0.000671429439235768,-0.692126854267806
"1718","RPS27",0.564469736074549,15.9612191983895,4.1521671397234,0.000217061555448319,0.000656193779162996,-0.693363198516009
"1766","H2BC6",-0.934266894937555,13.1152120302843,-4.14686057999664,0.000220388884994845,0.000664548581608498,-0.700982929601611
"888","FLOT1",-0.841416515628001,15.7740935608752,-4.15622203527682,0.00021455230848399,0.000651178025192443,-0.70282649002493
"1518","PDE1C",-0.832455194118703,16.0550146130501,-4.15618689795094,0.000214573929420919,0.000651178025192443,-0.711099219833846
"1033","KARS1",-0.76524576692766,15.161048832392,-4.14590375001489,0.000220994139311333,0.000665522580454818,-0.713877894751742
"122","RCN3",-0.709240385318695,18.5288574493733,-4.15330983093878,0.00021635153750223,0.000655135368257191,-0.726851901419773
"2817","GRK3",2.42899032467435,11.0079725815955,4.10212161061945,0.000250503141666109,0.000745816171778642,-0.72929286058573
"437","DYNC1I2",-0.443419572194305,17.1199886239714,-4.13878720097689,0.000225547241389589,0.0006757819506946,-0.732390546241453
"273","AHNAK2",0.716623887989121,17.8833612511688,4.13970463477434,0.000224955150208039,0.000674865450624117,-0.733270108952182
"1119","H4C15",-0.794427225543931,16.0163353535344,-4.14711062791987,0.000220230982330844,0.000664548581608498,-0.737284452869396
"1129","ALDH3A1",-0.829944545076995,15.0352720405666,-4.10824564737427,0.000246154355479222,0.000735655222078588,-0.7779378626111
"151","EPB41L2",-1.03820776598858,17.8920170795207,-4.10528734458233,0.0002482457807507,0.000740029773717004,-0.792151652288649
"410","LGALS1",0.368643256532736,19.9256792078688,4.12546622023469,0.000234318456492358,0.000701171218793123,-0.799082851366128
"266","BASP1",0.690568419866021,18.358567120617,4.10737964419531,0.00024676479784536,0.00073654606749286,-0.81564536643939
"1189","PCYOX1L",-2.6747088013518,12.6398399394152,-4.07913351393032,0.000267509301739877,0.000790459816419335,-0.847072502145732
"588","PSMD12",-0.29980720706985,16.7998508168849,-4.09155908163138,0.00025818133984379,0.000765775596668751,-0.851483560182432
"540","PDLIM7",-0.649884773190302,17.7999619046703,-4.09500656915982,0.000255650255599876,0.00075922330315429,-0.859997403806882
"1382","MYADM",1.23080866651067,13.9429902596429,4.08913767294587,0.000259973755650848,0.000770123261086305,-0.864839297189937
"2612","NOL3",4.16828875279933,10.4535162742815,4.06157235894818,0.00028125771376714,0.000829007111328644,-0.895490305491402
"586","S100A10",-0.569190593488625,19.7643509151792,-4.0820311595396,0.000265304937071182,0.000784929788725029,-0.91109244790667
"1653","SIL1",0.906125013175008,14.3775991530308,4.05407066192455,0.000287339419271617,0.000841672485270154,-0.94267400826287
"1975","NPTN",0.980737005625337,13.4830038857523,4.05679372005324,0.000285117068400614,0.000839333392370347,-0.948423699982716
"2578","GPX1",1.26505097935289,12.9473282126034,4.05165597468843,0.00028932427959531,0.000845386184988528,-0.953708123982259
"1385","GATD3B",-1.94645468057548,13.2142557461438,-4.05420427369875,0.000287229981115203,0.000841672485270154,-0.963707232301592
"1386","GATD3A",-1.94645468057548,13.2142557461438,-4.05420427369875,0.000287229981115203,0.000841672485270154,-0.963707232301592
"477","PHB2",0.450103047899188,18.0062813279241,4.06782938189687,0.000276281622459316,0.00081535928130046,-0.972493400909134
"462","STAT3",0.60252212236498,16.2870199447149,4.04725207942117,0.000292978872912357,0.000853948309428107,-0.986078455564567
"96","HK1",0.472829032880012,19.4272716467655,4.05359080335579,0.000287732796385588,0.00084177907428935,-0.986548706972579
"1","AHNAK",-0.4284357073819,21.5451477894504,-4.05486368788291,0.000286690468276859,0.000841672485270154,-0.989782385239594
"2420","ACOX1",0.746163385931472,13.8637123963248,4.04799808021702,0.000292356637811529,0.000853189296979685,-0.998050896407136
"752","PRKCA",-0.872378266632206,15.8251511473267,-4.03801629377458,0.000300790566875089,0.000875634761347483,-1.00743793962122
"2294","PFDN4",0.943523581804602,12.6377784106906,4.02158802807479,0.000315192399031377,0.000915300094724122,-1.01436331811844
"2224","AAMDC",1.84969409231584,12.1548041556757,3.98116868327627,0.000353557666843604,0.00101298782310719,-1.02018252235756
"1407","PTPN23",0.74130306736318,15.2645470938046,4.01390212418659,0.000322159764514012,0.000933234305557788,-1.07099173994696
"1262","SEC24B",1.3674094932717,16.4942925233441,4.02325051535582,0.000313704836350195,0.00091210358090476,-1.07378612691371
"1090","LACTB",-1.08019199754412,15.3280536393028,-4.01664769305642,0.000319653750900192,0.000927113831024174,-1.07522809815849
"1865","CHMP4B",-1.31874745126068,13.6454264553992,-4.01191535727393,0.000323985154683828,0.000937370545698732,-1.07574098668569
"2395","ACY1",2.388968660379,11.3411240152144,3.97449914705655,0.00036031241793917,0.00102610710326155,-1.07931213286334
"358","PSMC4",-0.417749200800104,17.5856620615602,-4.01070366506075,0.000325103387454564,0.000939453171100321,-1.10463218741818
"862","ILK",-0.667579327214052,16.8388647276139,-4.0024044426019,0.000332864575297151,0.000960703388678925,-1.13016603704851
"161","YWHAZ",-0.340694145206448,20.3572574923194,-3.99845069075772,0.00033662543076858,0.000969185306168878,-1.14700524192315
"338","AKR1B1",1.56194392487664,18.5080785974813,3.9987793685958,0.00033631121191673,0.000969185306168878,-1.15256793054331
"2359","ARPC5L",0.973748171768683,14.5152474210279,3.99636512879876,0.000338625944730619,0.000973756070335122,-1.1540312282943
"400","NAPA",0.486178807387847,17.0423503422638,3.99496999652726,0.000339970666983386,0.000976432195793939,-1.16005174856012
"2150","MRPL44",2.05948927533016,13.9572560225297,3.97851827318006,0.000356226993829018,0.00101839135659497,-1.16670858195029
"3101","HOMER3",-0.839270115581215,14.6103560353966,-3.98349624123649,0.000351229623367056,0.00100754191228652,-1.18483311251441
"3082","AKAP1",0.63455737447661,14.4317468453903,3.97454672002299,0.000360263793546125,0.00102610710326155,-1.18901509486153
"1871","KRT75",-0.804846883580963,15.2977892142724,-3.97843872987621,0.000356307408477884,0.00101839135659497,-1.20074441119137
"2","PLEC",-0.515607369985579,21.0735210012267,-3.97787862541947,0.000356874150919923,0.00101877632913944,-1.20580958782052
"801","GSTK1",0.698001731559378,16.4251598248159,3.97147180623792,0.000363419889204261,0.0010337082011383,-1.20782923515363
"29","HSP90AA1",0.356567656810196,19.6631845275228,3.96849157381053,0.000366504573900117,0.00103997326745665,-1.21109619526147
"1633","YKT6",3.9465113216128,11.0362980136945,3.94200931360042,0.000395062229560628,0.00111563681114247,-1.21803800512329
"665","CAPZB",0.400827776697304,18.0427736001653,3.96904066924966,0.000365934317833842,0.00103960617042434,-1.23251766637098
"2833","CLUH",0.719198333513015,14.1679903545358,3.92694248062187,0.000412267703544376,0.00116005637823107,-1.26548056740652
"438","SSB",-0.514587510975565,17.6602483304689,-3.9549809676061,0.00038081249880947,0.00107927388484703,-1.27269714014165
"279","MOGS",0.468861710025556,17.795951390406,3.94607334229956,0.000390542676682988,0.0011041962009814,-1.27342698261788
"1563","SNAPIN",8.0831099463569,9.35401580494405,3.95169635176531,0.000384372553897068,0.00108805580082747,-1.28396349773107
"737","DBNL",-0.470886404646054,17.0176867704369,-3.93326441776019,0.00040496113999454,0.00114085826536096,-1.31476775312387
"1502","GNG12",1.11659085790889,15.2093278382224,3.93835918244913,0.000399164990383944,0.00112587445852313,-1.31604494530756
"2679","VTI1B",-1.027408138536,11.5565395247367,-3.8943387997767,0.000452039814163497,0.00126143181277814,-1.3299924944547
"1753","DGKA",-0.569961506666005,14.9889127821843,-3.90288440336528,0.000441267453367938,0.00123575849767411,-1.34307591454051
"1316","DNAJA2",-0.520634099616815,16.2464198056344,-3.8998897074918,0.000445013681473288,0.0012447713652598,-1.35362202052825
"222","MYL12A",-0.897905328394971,13.1603290880574,-3.90373049659996,0.000440214613804723,0.00123427593264154,-1.36448255133725
"3250","UNC93B1",-0.84735808042412,14.1757847755333,-3.91231745782761,0.000429667070426944,0.00120757443631315,-1.37255221024889
"781","CNPY2",-0.418321587820985,17.544341536495,-3.90562405982895,0.000437867220528105,0.00122915584048247,-1.39037448704178
"120","UGGT1",-0.389026984021804,18.1678375681903,-3.89669754103447,0.00044904108791313,0.00125454844229758,-1.39236704259188
"1212","DES",-1.10040453535542,13.6772293111694,-3.89291757940147,0.000453856065145008,0.0012650030751914,-1.40584906462102
"316","NQO1",1.3127730185503,17.4973867487715,3.88838868250679,0.000459691368840944,0.00127673998554411,-1.44207226413068
"889","RHOA",0.413281562366916,17.4316333873286,3.89227322571593,0.000454681860572779,0.0012658085327398,-1.44427562932909
"411","GBA",0.829514756943391,17.3627120162431,3.88965988129341,0.000458046135593865,0.00127367074024803,-1.449357925582
"806","SCAMP3",-0.484052710283609,16.3075828723068,-3.8812062588143,0.000469095932425207,0.00130132730430428,-1.45106139859545
"735","ACTR1B",1.05879737276435,14.4497429150192,3.87977521168686,0.000470992006824899,0.0013050518826006,-1.45459364677142
"987","NUP133",0.808783746206443,16.1038276883956,3.87190661734084,0.000481551763726755,0.00133274537425785,-1.48551618953781
"2299","PAK4",1.31713416032364,13.2948557344504,3.83115483039952,0.000540040863733854,0.00147386152394031,-1.48829144536559
"924","PLA2G4A",-0.354702844410759,18.2388099355742,-3.86831644374312,0.000486446144188964,0.0013447127878049,-1.50115916197404
"1173","UBA7",0.791724357595615,14.6693963847134,3.85146274366343,0.000510077722183869,0.00140345772334838,-1.5127490061301
"2001","PACSIN3",-0.52553744105736,14.2335882396472,-3.84130755096404,0.000524852939374859,0.00143740212665031,-1.5150366873973
"2614","SLC38A2",-1.57264330464441,10.7733430275365,-3.82645003249422,0.00054722326107359,0.00148525009127991,-1.53030404509275
"1496","GNB4",0.892132028351369,17.2421527998051,3.86295144052142,0.000493850562956492,0.00136358270193373,-1.53375804563188
"4","FLNA",0.295410259765637,22.428648477074,3.85921444327129,0.000499072883684837,0.0013747825464122,-1.53439154806673
"224","RPS3",-0.28282946994154,19.5387393935371,-3.86136703259364,0.000496058182683673,0.00136807625119076,-1.53725110451842
"2148","TBL1XR1",1.3006400754002,14.932591553618,3.85071966093534,0.000511144984275072,0.00140475509664408,-1.5384513858903
"2035","SEPHS1",-0.932749368714632,12.8657125512905,-3.8460822561481,0.000517854826785879,0.00141988567623384,-1.54598457425116
"1302","KHDRBS1",-0.528993258244849,17.3447589383682,-3.84746190501037,0.000515849704647096,0.00141603446281473,-1.55103536235109
"1214","PLBD2",-2.17717338999932,12.665196846962,-3.8219760808768,0.000554139450694225,0.00149846424855159,-1.55535233626969
"434","KRT8",-2.0218731906813,15.0548384012418,-3.82812826046191,0.00054465065441378,0.00148129901165824,-1.57636407802643
"1118","H4-16",-0.662195739255478,14.3133710199476,-3.82969380156142,0.000542261405323727,0.00147650391888377,-1.57731926329322
"1108","TRAP1",0.866860143894499,14.9633167940522,3.82635899093921,0.000547363159169739,0.00148525009127991,-1.58913659644226
"946","ITGA11",0.61683639491298,16.2957170176694,3.83272305614112,0.000537667249787384,0.00146908386442486,-1.59924889958578
"2090","ECI2",-1.01068060381254,15.6264040680316,-3.83731413931645,0.00053077658565051,0.00145193873429687,-1.60155921929734
"1183","UBAP2L",-0.546172357028863,16.30946413419,-3.82295945060142,0.000552612022152875,0.00149604953873304,-1.60758575033012
"1156","HNRNPAB",1.8963591245964,13.7046039602478,3.80882219597308,0.000574970168044591,0.00154769367151729,-1.61119657122384
"1460","TUBG2",-0.405124960897456,16.176481080224,-3.81482820439196,0.000565366106548219,0.00152532411812437,-1.61572159564846
"453","PFN1",0.308750558379739,20.6960640851719,3.83014801297709,0.000541570122656857,0.00147632641528887,-1.6185020358547
"945","ANXA7",0.626822877496534,16.3013038721019,3.81898126506891,0.00055881653295242,0.00150938073849004,-1.63765059925769
"1465","IDE",1.23042027276392,19.1912110354189,3.80717951377388,0.000577624467566484,0.00155306555817762,-1.63958926852263
